dataset,attack_only,train_percentage,n_components,covariance_type,reg_covar,tune_components,selection_metric,accuracy,precision,recall,f1_score
LYCOS-IDS2017,True,2,3,full,0.001,True,f1_score,0.9979664463650229,0.9879830821900224,0.9855759315885172,0.9867087875272932
LYCOS-IDS2017,True,2,3,full,0.001,False,aic,0.9979664463650229,0.9879830821900224,0.9855759315885172,0.9867087875272932
LYCOS-IDS2017,True,2,1,tied,1e-09,True,aic,0.9984748347737672,0.990975125626827,0.98969303217719,0.9903228610438406
LYCOS-IDS2017,True,2,1,tied,1e-09,True,accuracy,0.9984748347737672,0.990975125626827,0.98969303217719,0.9903228610438406
LYCOS-IDS2017,True,2,1,tied,1e-09,True,f1_score,0.9984748347737672,0.990975125626827,0.98969303217719,0.9903228610438406
LYCOS-IDS2017,True,2,3,tied,1e-09,False,aic,0.998220640569395,0.9907257409967416,0.9877670033086656,0.9892312822364898
LYCOS-IDS2017,True,2,1,tied,1e-06,True,aic,0.9979482896361392,0.9855776357099112,0.988874908361561,0.987139613294156
LYCOS-IDS2017,True,2,1,tied,1e-06,True,accuracy,0.9979482896361392,0.9855776357099112,0.988874908361561,0.987139613294156
LYCOS-IDS2017,True,2,3,tied,1e-06,True,f1_score,0.9978756627206042,0.9851333000967908,0.9883685266778444,0.9866623991103404
LYCOS-IDS2017,True,2,3,tied,1e-06,False,aic,0.9978756627206042,0.9851333000967908,0.9883685266778444,0.9866623991103404
LYCOS-IDS2017,True,2,1,tied,0.001,True,aic,0.9980390732805576,0.9854921532725692,0.9890460189329529,0.9872161402082064
LYCOS-IDS2017,True,2,2,tied,0.001,True,accuracy,0.9980572300094416,0.9857190588457097,0.9891504997956754,0.9873732215057772
LYCOS-IDS2017,True,2,2,tied,0.001,True,f1_score,0.9980572300094416,0.9857190588457097,0.9891504997956754,0.9873732215057772
LYCOS-IDS2017,True,2,3,tied,0.001,False,aic,0.998020916551674,0.9853959306144272,0.9888262038662594,0.9870495554688666
LYCOS-IDS2017,True,2,1,diag,1e-09,True,aic,0.9794284261747404,0.8931218109067353,0.9543916706968468,0.9135578603573892
LYCOS-IDS2017,True,2,3,diag,1e-09,True,accuracy,0.9940264361972548,0.95166552723785,0.9668396896093427,0.959060254137439
LYCOS-IDS2017,True,2,3,diag,1e-09,True,f1_score,0.9940264361972548,0.95166552723785,0.9668396896093427,0.959060254137439
LYCOS-IDS2017,True,2,3,diag,1e-09,False,aic,0.9940264361972548,0.95166552723785,0.9668396896093427,0.959060254137439
LYCOS-IDS2017,True,2,1,diag,1e-06,True,aic,0.9764688793666932,0.8855739492915018,0.954154531949436,0.9076741768489848
LYCOS-IDS2017,True,2,3,diag,1e-06,True,accuracy,0.9933546372285568,0.9473653432964164,0.9670287653930686,0.9568929932419138
LYCOS-IDS2017,True,2,3,diag,1e-06,True,f1_score,0.9933546372285568,0.9473653432964164,0.9670287653930686,0.9568929932419138
LYCOS-IDS2017,True,2,3,diag,1e-06,False,aic,0.9933546372285568,0.9473653432964164,0.9670287653930686,0.9568929932419138
LYCOS-IDS2017,True,2,1,diag,0.001,True,aic,0.972274674994553,0.8309883291819165,0.9005269471505765,0.8576799449881873
LYCOS-IDS2017,True,2,3,diag,0.001,True,accuracy,0.9944985111482316,0.957767737112873,0.9773930898553346,0.9671312190236382
LYCOS-IDS2017,True,2,3,diag,0.001,True,f1_score,0.9944985111482316,0.957767737112873,0.9773930898553346,0.9671312190236382
LYCOS-IDS2017,True,2,3,diag,0.001,False,aic,0.9944985111482316,0.957767737112873,0.9773930898553346,0.9671312190236382
LYCOS-IDS2017,True,4,1,full,1e-09,True,aic,0.9988379693514416,0.9941485478998604,0.9923325439964512,0.9932387110449608
LYCOS-IDS2017,True,4,1,full,1e-09,True,accuracy,0.9988379693514416,0.9941485478998604,0.9923325439964512,0.9932387110449608
LYCOS-IDS2017,True,4,1,full,1e-09,True,f1_score,0.9988379693514416,0.9941485478998604,0.9923325439964512,0.9932387110449608
LYCOS-IDS2017,True,4,3,full,1e-09,False,aic,0.998747185707023,0.9917027145572171,0.9910002639110456,0.9913446231309349
LYCOS-IDS2017,True,4,1,full,1e-06,True,aic,0.9988016558936742,0.992834659455638,0.9919730987959364,0.9923949292161268
LYCOS-IDS2017,True,4,3,full,1e-06,True,accuracy,0.998819812622558,0.9920310815589504,0.9916729769547104,0.9918440873998804
LYCOS-IDS2017,True,4,3,full,1e-06,True,f1_score,0.998819812622558,0.9920310815589504,0.9916729769547104,0.9918440873998804
LYCOS-IDS2017,True,4,3,full,1e-06,False,aic,0.998819812622558,0.9920310815589504,0.9916729769547104,0.9918440873998804
LYCOS-IDS2017,True,4,1,full,0.001,True,aic,0.9989105962669764,0.992503154093047,0.9922296645626704,0.9923642318926772
LYCOS-IDS2017,True,4,1,full,0.001,True,accuracy,0.9989105962669764,0.992503154093047,0.9922296645626704,0.9923642318926772
LYCOS-IDS2017,True,4,3,full,0.001,True,f1_score,0.9990013799113951,0.9927443557644844,0.99302030339885,0.9928795114120232
LYCOS-IDS2017,True,4,3,full,0.001,False,aic,0.9990013799113951,0.9927443557644844,0.99302030339885,0.9928795114120232
LYCOS-IDS2017,True,4,1,tied,1e-09,True,aic,0.9988379693514416,0.9941485478998604,0.9923325439964512,0.9932387110449608
LYCOS-IDS2017,True,4,2,tied,1e-09,True,accuracy,0.9988924395380928,0.9946120915295578,0.9927532803936456,0.9936777491562072
LYCOS-IDS2017,True,4,2,tied,1e-09,True,f1_score,0.9988924395380928,0.9946120915295578,0.9927532803936456,0.9936777491562072
LYCOS-IDS2017,True,4,3,tied,1e-09,False,aic,0.9988016558936742,0.9937422508519064,0.991954601162522,0.9928464817011688
LYCOS-IDS2017,True,4,1,tied,1e-06,True,aic,0.9988016558936742,0.992834659455638,0.9919730987959364,0.9923949292161268
LYCOS-IDS2017,True,4,2,tied,1e-06,True,accuracy,0.998946909724744,0.9938027606949644,0.9932166356090874,0.9935008388150154
LYCOS-IDS2017,True,4,2,tied,1e-06,True,f1_score,0.998946909724744,0.9938027606949644,0.9932166356090874,0.9935008388150154
LYCOS-IDS2017,True,4,3,tied,1e-06,False,aic,0.9988561260803254,0.993005959513147,0.992179114186167,0.9925834316326164
LYCOS-IDS2017,True,4,2,tied,0.001,True,aic,0.9990195366402788,0.9933880959333428,0.9931247842615724,0.9932476055464512
LYCOS-IDS2017,True,4,2,tied,0.001,True,accuracy,0.9990195366402788,0.9933880959333428,0.9931247842615724,0.9932476055464512
LYCOS-IDS2017,True,4,2,tied,0.001,True,f1_score,0.9990195366402788,0.9933880959333428,0.9931247842615724,0.9932476055464512
LYCOS-IDS2017,True,4,3,tied,0.001,False,aic,0.9989287529958604,0.9926326902850215,0.9923341454253928,0.9924796321170264
LYCOS-IDS2017,True,4,1,diag,1e-09,True,aic,0.9810443750453918,0.9002220916187677,0.964289190466877,0.9247217499482532
LYCOS-IDS2017,True,4,2,diag,1e-09,True,accuracy,0.9920473527489287,0.9441353205593976,0.964814165141708,0.9528716776871412
LYCOS-IDS2017,True,4,2,diag,1e-09,True,f1_score,0.9920473527489287,0.9441353205593976,0.964814165141708,0.9528716776871412
LYCOS-IDS2017,True,4,3,diag,1e-09,False,aic,0.987417386883579,0.9283729293980194,0.972106216767628,0.9458529818602474
LYCOS-IDS2017,True,4,1,diag,1e-06,True,aic,0.9788837243082288,0.8937253433287196,0.9624676644135436,0.9190599590427336
LYCOS-IDS2017,True,4,2,diag,1e-06,True,accuracy,0.991702374900138,0.9418502468671748,0.9626413220504912,0.9500442330494576
LYCOS-IDS2017,True,4,2,diag,1e-06,True,f1_score,0.991702374900138,0.9418502468671748,0.9626413220504912,0.9500442330494576
LYCOS-IDS2017,True,4,3,diag,1e-06,False,aic,0.9834592199869272,0.9181128809748248,0.973945319284344,0.9392661854981188
LYCOS-IDS2017,True,4,3,diag,0.001,True,aic,0.9812804125208804,0.9118584651678682,0.9730893877893791,0.9341072489446978
LYCOS-IDS2017,True,4,2,diag,0.001,True,accuracy,0.9918657854600916,0.9425032992507756,0.9679794591727484,0.9532412268991018
LYCOS-IDS2017,True,4,2,diag,0.001,True,f1_score,0.9918657854600916,0.9425032992507756,0.9679794591727484,0.9532412268991018
LYCOS-IDS2017,True,4,3,diag,0.001,False,aic,0.9812804125208804,0.9118584651678682,0.9730893877893791,0.9341072489446978
LYCOS-IDS2017,True,8,3,full,1e-09,True,aic,0.9990013799113951,0.9952493785141102,0.9927597713284418,0.994000694936334
LYCOS-IDS2017,True,8,1,full,1e-09,True,accuracy,0.9990921635558138,0.9939240938479736,0.9939228941026228,0.9939186340594972
LYCOS-IDS2017,True,8,3,full,1e-09,True,f1_score,0.9990013799113951,0.9952493785141102,0.9927597713284418,0.994000694936334
LYCOS-IDS2017,True,8,3,full,1e-09,False,aic,0.9990013799113951,0.9952493785141102,0.9927597713284418,0.994000694936334
LYCOS-IDS2017,True,8,3,full,1e-06,True,aic,0.9991829472002324,0.9946799694853622,0.9941904465995156,0.9944337186696284
LYCOS-IDS2017,True,8,3,full,1e-06,True,accuracy,0.9991829472002324,0.9946799694853622,0.9941904465995156,0.9944337186696284
LYCOS-IDS2017,True,8,3,full,1e-06,True,f1_score,0.9991829472002324,0.9946799694853622,0.9941904465995156,0.9944337186696284
LYCOS-IDS2017,True,8,3,full,1e-06,False,aic,0.9991829472002324,0.9946799694853622,0.9941904465995156,0.9944337186696284
LYCOS-IDS2017,True,8,3,full,0.001,True,aic,0.9988924395380928,0.9918384800416594,0.991555877189466,0.991685130299181
LYCOS-IDS2017,True,8,1,full,0.001,True,accuracy,0.9989650664536276,0.9926685424037132,0.992901765402432,0.992770075800648
LYCOS-IDS2017,True,8,1,full,0.001,True,f1_score,0.9989650664536276,0.9926685424037132,0.992901765402432,0.992770075800648
LYCOS-IDS2017,True,8,3,full,0.001,False,aic,0.9988924395380928,0.9918384800416594,0.991555877189466,0.991685130299181
LYCOS-IDS2017,True,8,1,tied,1e-09,True,aic,0.9990921635558138,0.9939240938479736,0.9939228941026228,0.9939186340594972
LYCOS-IDS2017,True,8,1,tied,1e-09,True,accuracy,0.9990921635558138,0.9939240938479736,0.9939228941026228,0.9939186340594972
LYCOS-IDS2017,True,8,2,tied,1e-09,True,f1_score,0.9990921635558138,0.993902253994924,0.9938182216909976,0.993839734318216
LYCOS-IDS2017,True,8,3,tied,1e-09,False,aic,0.9990921635558138,0.993914094327502,0.9938262620859416,0.9938517672525504
LYCOS-IDS2017,True,8,1,tied,1e-06,True,aic,0.998946909724744,0.9928291864416856,0.9928723884178244,0.9928210311384228
LYCOS-IDS2017,True,8,1,tied,1e-06,True,accuracy,0.998946909724744,0.9928291864416856,0.9928723884178244,0.9928210311384228
LYCOS-IDS2017,True,8,1,tied,1e-06,True,f1_score,0.998946909724744,0.9928291864416856,0.9928723884178244,0.9928210311384228
LYCOS-IDS2017,True,8,3,tied,1e-06,False,aic,0.9987108722492556,0.9910042812477092,0.9908677101370396,0.9908945823002456
LYCOS-IDS2017,True,8,2,tied,0.001,True,aic,0.998946909724744,0.9925483097228176,0.9926899907306826,0.992602868743822
LYCOS-IDS2017,True,8,3,tied,0.001,True,accuracy,0.9989650664536276,0.9927397564484656,0.9928561588928628,0.9927828111322132
LYCOS-IDS2017,True,8,3,tied,0.001,True,f1_score,0.9989650664536276,0.9927397564484656,0.9928561588928628,0.9927828111322132
LYCOS-IDS2017,True,8,3,tied,0.001,False,aic,0.9989650664536276,0.9927397564484656,0.9928561588928628,0.9927828111322132
LYCOS-IDS2017,True,8,1,diag,1e-09,True,aic,0.975107124700414,0.8725807591793249,0.919909408960192,0.8746792020562647
LYCOS-IDS2017,True,8,3,diag,1e-09,True,accuracy,0.9921199796644636,0.9491717699212792,0.9833118558073246,0.964599885840223
LYCOS-IDS2017,True,8,3,diag,1e-09,True,f1_score,0.9921199796644636,0.9491717699212792,0.9833118558073246,0.964599885840223
LYCOS-IDS2017,True,8,3,diag,1e-09,False,aic,0.9921199796644636,0.9491717699212792,0.9833118558073246,0.964599885840223
LYCOS-IDS2017,True,8,1,diag,1e-06,True,aic,0.9701866511729248,0.8586107423482868,0.9198341778833722,0.8661605926247345
LYCOS-IDS2017,True,8,3,diag,1e-06,True,accuracy,0.9881799694966956,0.9291989646263744,0.9736342810809512,0.9476866668976324
LYCOS-IDS2017,True,8,3,diag,1e-06,True,f1_score,0.9881799694966956,0.9291989646263744,0.9736342810809512,0.9476866668976324
LYCOS-IDS2017,True,8,3,diag,1e-06,False,aic,0.9881799694966956,0.9291989646263744,0.9736342810809512,0.9476866668976324
LYCOS-IDS2017,True,8,2,diag,0.001,True,aic,0.9774311859975306,0.8980315998453253,0.9738169441163964,0.9248505751607446
LYCOS-IDS2017,True,8,3,diag,0.001,True,accuracy,0.9808809644854384,0.90789919600033,0.9716857431699408,0.9315372632465464
LYCOS-IDS2017,True,8,3,diag,0.001,True,f1_score,0.9808809644854384,0.90789919600033,0.9716857431699408,0.9315372632465464
LYCOS-IDS2017,True,8,3,diag,0.001,False,aic,0.9808809644854384,0.90789919600033,0.9716857431699408,0.9315372632465464
LYCOS-IDS2017,True,16,1,full,1e-09,True,aic,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,1,full,1e-09,True,accuracy,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,1,full,1e-09,True,f1_score,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,3,full,1e-09,False,aic,0.9992555741157672,0.9951120533586691,0.994533294523426,0.994815168149513
LYCOS-IDS2017,True,16,3,full,1e-06,True,aic,0.999201103929116,0.994639794745118,0.9939060392542572,0.9942654873998654
LYCOS-IDS2017,True,16,1,full,1e-06,True,accuracy,0.9992918875735348,0.995326052912958,0.9945518465179202,0.99493606817562
LYCOS-IDS2017,True,16,1,full,1e-06,True,f1_score,0.9992918875735348,0.995326052912958,0.9945518465179202,0.99493606817562
LYCOS-IDS2017,True,16,3,full,1e-06,False,aic,0.999201103929116,0.994639794745118,0.9939060392542572,0.9942654873998654
LYCOS-IDS2017,True,16,3,full,0.001,True,aic,0.9993282010313022,0.9954992708410988,0.9945703985124146,0.9950318883245352
LYCOS-IDS2017,True,16,3,full,0.001,True,accuracy,0.9993282010313022,0.9954992708410988,0.9945703985124146,0.9950318883245352
LYCOS-IDS2017,True,16,3,full,0.001,True,f1_score,0.9993282010313022,0.9954992708410988,0.9945703985124146,0.9950318883245352
LYCOS-IDS2017,True,16,3,full,0.001,False,aic,0.9993282010313022,0.9954992708410988,0.9945703985124146,0.9950318883245352
LYCOS-IDS2017,True,16,1,tied,1e-09,True,aic,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,1,tied,1e-09,True,accuracy,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,1,tied,1e-09,True,f1_score,0.999346357760186,0.9958709882563695,0.995026229819628,0.9954440322992788
LYCOS-IDS2017,True,16,3,tied,1e-09,False,aic,0.9993645144890696,0.9960294454616424,0.995192397981808,0.995606917769376
LYCOS-IDS2017,True,16,1,tied,1e-06,True,aic,0.9992918875735348,0.995326052912958,0.9945518465179202,0.99493606817562
LYCOS-IDS2017,True,16,1,tied,1e-06,True,accuracy,0.9992918875735348,0.995326052912958,0.9945518465179202,0.99493606817562
LYCOS-IDS2017,True,16,1,tied,1e-06,True,f1_score,0.9992918875735348,0.995326052912958,0.9945518465179202,0.99493606817562
LYCOS-IDS2017,True,16,3,tied,1e-06,False,aic,0.999273730844651,0.9951600505386752,0.9943937187506844,0.994774178807488
LYCOS-IDS2017,True,16,3,tied,0.001,True,aic,0.9991829472002324,0.9943095812719892,0.994571337226382,0.9944378992683276
LYCOS-IDS2017,True,16,2,tied,0.001,True,accuracy,0.9991829472002324,0.9943095812719892,0.994571337226382,0.9944378992683276
LYCOS-IDS2017,True,16,2,tied,0.001,True,f1_score,0.9991829472002324,0.9943095812719892,0.994571337226382,0.9944378992683276
LYCOS-IDS2017,True,16,3,tied,0.001,False,aic,0.9991829472002324,0.9943095812719892,0.994571337226382,0.9944378992683276
LYCOS-IDS2017,True,16,1,diag,1e-09,True,aic,0.9747439901227396,0.8514633557581507,0.9164496723931014,0.8730752124586467
LYCOS-IDS2017,True,16,3,diag,1e-09,True,accuracy,0.996314184036604,0.9701659464870525,0.9773813159750928,0.9736812989677748
LYCOS-IDS2017,True,16,3,diag,1e-09,True,f1_score,0.996314184036604,0.9701659464870525,0.9773813159750928,0.9736812989677748
LYCOS-IDS2017,True,16,3,diag,1e-09,False,aic,0.996314184036604,0.9701659464870525,0.9773813159750928,0.9736812989677748
LYCOS-IDS2017,True,16,1,diag,1e-06,True,aic,0.9691335608976688,0.8378821665017364,0.9145494120473696,0.8615938821128218
LYCOS-IDS2017,True,16,3,diag,1e-06,True,accuracy,0.9972038637519064,0.9788896545042935,0.9868859870504096,0.9826189619949148
LYCOS-IDS2017,True,16,3,diag,1e-06,True,f1_score,0.9972038637519064,0.9788896545042935,0.9868859870504096,0.9826189619949148
LYCOS-IDS2017,True,16,3,diag,1e-06,False,aic,0.9972038637519064,0.9788896545042935,0.9868859870504096,0.9826189619949148
LYCOS-IDS2017,True,16,3,diag,0.001,True,aic,0.9969859830053016,0.9765035341670112,0.985286157383556,0.9805398982269384
LYCOS-IDS2017,True,16,3,diag,0.001,True,accuracy,0.9969859830053016,0.9765035341670112,0.985286157383556,0.9805398982269384
LYCOS-IDS2017,True,16,3,diag,0.001,True,f1_score,0.9969859830053016,0.9765035341670112,0.985286157383556,0.9805398982269384
LYCOS-IDS2017,True,16,3,diag,0.001,False,aic,0.9969859830053016,0.9765035341670112,0.985286157383556,0.9805398982269384
LYCOS-IDS2017,True,32,1,full,1e-09,True,aic,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,1,full,1e-09,True,accuracy,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,1,full,1e-09,True,f1_score,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,3,full,1e-09,False,aic,0.999400827946837,0.9957752761838082,0.9958895441431462,0.9958298870959466
LYCOS-IDS2017,True,32,1,full,1e-06,True,aic,0.999346357760186,0.9954612819785312,0.9949324237542232,0.99519483155042
LYCOS-IDS2017,True,32,1,full,1e-06,True,accuracy,0.999346357760186,0.9954612819785312,0.9949324237542232,0.99519483155042
LYCOS-IDS2017,True,32,3,full,1e-06,True,f1_score,0.999273730844651,0.9952904825595588,0.9947585285876622,0.9950206687991846
LYCOS-IDS2017,True,32,3,full,1e-06,False,aic,0.999273730844651,0.9952904825595588,0.9947585285876622,0.9950206687991846
LYCOS-IDS2017,True,32,3,full,0.001,True,aic,0.9993100443024184,0.9946964279811944,0.995074784122134,0.9948826643097204
LYCOS-IDS2017,True,32,3,full,0.001,True,accuracy,0.9993100443024184,0.9946964279811944,0.995074784122134,0.9948826643097204
LYCOS-IDS2017,True,32,3,full,0.001,True,f1_score,0.9993100443024184,0.9946964279811944,0.995074784122134,0.9948826643097204
LYCOS-IDS2017,True,32,3,full,0.001,False,aic,0.9993100443024184,0.9946964279811944,0.995074784122134,0.9948826643097204
LYCOS-IDS2017,True,32,1,tied,1e-09,True,aic,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,1,tied,1e-09,True,accuracy,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,1,tied,1e-09,True,f1_score,0.9995279250490232,0.996642148990194,0.9965378226114152,0.996587375337653
LYCOS-IDS2017,True,32,3,tied,1e-09,False,aic,0.9994552981334884,0.9959855932382048,0.9958972711475274,0.995939596911056
LYCOS-IDS2017,True,32,1,tied,1e-06,True,aic,0.999346357760186,0.9954612819785312,0.9949324237542232,0.99519483155042
LYCOS-IDS2017,True,32,1,tied,1e-06,True,accuracy,0.999346357760186,0.9954612819785312,0.9949324237542232,0.99519483155042
LYCOS-IDS2017,True,32,1,tied,1e-06,True,f1_score,0.999346357760186,0.9954612819785312,0.9949324237542232,0.99519483155042
LYCOS-IDS2017,True,32,3,tied,1e-06,False,aic,0.9993282010313022,0.99530157692105,0.9947662555920432,0.9950321223024132
LYCOS-IDS2017,True,32,3,tied,0.001,True,aic,0.999201103929116,0.993781428769022,0.9950593301133722,0.994416246185159
LYCOS-IDS2017,True,32,3,tied,0.001,True,accuracy,0.999201103929116,0.993781428769022,0.9950593301133722,0.994416246185159
LYCOS-IDS2017,True,32,3,tied,0.001,True,f1_score,0.999201103929116,0.993781428769022,0.9950593301133722,0.994416246185159
LYCOS-IDS2017,True,32,3,tied,0.001,False,aic,0.999201103929116,0.993781428769022,0.9950593301133722,0.994416246185159
LYCOS-IDS2017,True,32,1,diag,1e-09,True,aic,0.9718207567724598,0.8453427439789626,0.9100008727377792,0.8625069803818448
LYCOS-IDS2017,True,32,3,diag,1e-09,True,accuracy,0.9974035877696276,0.9799923239257544,0.9912770130017724,0.985472522018666
LYCOS-IDS2017,True,32,3,diag,1e-09,True,f1_score,0.9974035877696276,0.9799923239257544,0.9912770130017724,0.985472522018666
LYCOS-IDS2017,True,32,3,diag,1e-09,False,aic,0.9974035877696276,0.9799923239257544,0.9912770130017724,0.985472522018666
LYCOS-IDS2017,True,32,1,diag,1e-06,True,aic,0.9668458130583194,0.8347311441501241,0.9085607835994148,0.853055814862222
LYCOS-IDS2017,True,32,3,diag,1e-06,True,accuracy,0.9968044157164644,0.9754501007966518,0.9886898861731196,0.9819143826241176
LYCOS-IDS2017,True,32,3,diag,1e-06,True,f1_score,0.9968044157164644,0.9754501007966518,0.9886898861731196,0.9819143826241176
LYCOS-IDS2017,True,32,3,diag,1e-06,False,aic,0.9968044157164644,0.9754501007966518,0.9886898861731196,0.9819143826241176
LYCOS-IDS2017,True,32,3,diag,0.001,True,aic,0.996059989832232,0.9684321787130382,0.9809310838388688,0.974542000068104
LYCOS-IDS2017,True,32,3,diag,0.001,True,accuracy,0.996059989832232,0.9684321787130382,0.9809310838388688,0.974542000068104
LYCOS-IDS2017,True,32,3,diag,0.001,True,f1_score,0.996059989832232,0.9684321787130382,0.9809310838388688,0.974542000068104
LYCOS-IDS2017,True,32,3,diag,0.001,False,aic,0.996059989832232,0.9684321787130382,0.9809310838388688,0.974542000068104
LYCOS-IDS2017,True,64,1,full,1e-09,True,aic,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,1,full,1e-09,True,accuracy,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,1,full,1e-09,True,f1_score,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,3,full,1e-09,False,aic,0.9994189846757208,0.99573822410809,0.99555147543068,0.9956366452344656
LYCOS-IDS2017,True,64,1,full,1e-06,True,aic,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,1,full,1e-06,True,accuracy,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,1,full,1e-06,True,f1_score,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,3,full,1e-06,False,aic,0.9992374173868837,0.993714644611536,0.9939139149937114,0.9937990926358936
LYCOS-IDS2017,True,64,2,full,0.001,True,aic,0.998420364587116,0.9868141638376278,0.9872838946197988,0.9868155506600674
LYCOS-IDS2017,True,64,3,full,0.001,True,accuracy,0.999400827946837,0.9949801663338812,0.9956105427904584,0.9952895871052336
LYCOS-IDS2017,True,64,3,full,0.001,True,f1_score,0.999400827946837,0.9949801663338812,0.9956105427904584,0.9952895871052336
LYCOS-IDS2017,True,64,3,full,0.001,False,aic,0.999400827946837,0.9949801663338812,0.9956105427904584,0.9952895871052336
LYCOS-IDS2017,True,64,1,tied,1e-09,True,aic,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,1,tied,1e-09,True,accuracy,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,1,tied,1e-09,True,f1_score,0.9996368654223255,0.9972284796955592,0.99709770100685,0.9971618665308536
LYCOS-IDS2017,True,64,3,tied,1e-09,False,aic,0.9995642385067908,0.9965737283039764,0.996457149542962,0.996514497406206
LYCOS-IDS2017,True,64,1,tied,1e-06,True,aic,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,1,tied,1e-06,True,accuracy,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,1,tied,1e-06,True,f1_score,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,3,tied,1e-06,False,aic,0.999473454862372,0.9955570037596044,0.9958193826742432,0.9956858835525356
LYCOS-IDS2017,True,64,2,tied,0.001,True,aic,0.9992918875735348,0.9940416509636956,0.995774865071437,0.9949035676309196
LYCOS-IDS2017,True,64,2,tied,0.001,True,accuracy,0.9992918875735348,0.9940416509636956,0.995774865071437,0.9949035676309196
LYCOS-IDS2017,True,64,2,tied,0.001,True,f1_score,0.9992918875735348,0.9940416509636956,0.995774865071437,0.9949035676309196
LYCOS-IDS2017,True,64,3,tied,0.001,False,aic,0.9992918875735348,0.9940416509636956,0.995774865071437,0.9949035676309196
LYCOS-IDS2017,True,64,1,diag,1e-09,True,aic,0.9782482387972984,0.8933934336042642,0.9658408639786874,0.9195270165499262
LYCOS-IDS2017,True,64,3,diag,1e-09,True,accuracy,0.9982569540271624,0.9855605149128268,0.9947584964438456,0.9900812814743126
LYCOS-IDS2017,True,64,3,diag,1e-09,True,f1_score,0.9982569540271624,0.9855605149128268,0.9947584964438456,0.9900812814743126
LYCOS-IDS2017,True,64,3,diag,1e-09,False,aic,0.9982569540271624,0.9855605149128268,0.9947584964438456,0.9900812814743126
LYCOS-IDS2017,True,64,2,diag,1e-06,True,aic,0.994661921708185,0.9610264342668564,0.9768524400578088,0.9672279981334458
LYCOS-IDS2017,True,64,3,diag,1e-06,True,accuracy,0.997621468516232,0.9801130219260696,0.9921378987307024,0.9860281918391824
LYCOS-IDS2017,True,64,3,diag,1e-06,True,f1_score,0.997621468516232,0.9801130219260696,0.9921378987307024,0.9860281918391824
LYCOS-IDS2017,True,64,3,diag,1e-06,False,aic,0.997621468516232,0.9801130219260696,0.9921378987307024,0.9860281918391824
LYCOS-IDS2017,True,64,3,diag,0.001,True,aic,0.9969133560897668,0.97362739588804,0.98451179234389,0.978939835318562
LYCOS-IDS2017,True,64,3,diag,0.001,True,accuracy,0.9969133560897668,0.97362739588804,0.98451179234389,0.978939835318562
LYCOS-IDS2017,True,64,3,diag,0.001,True,f1_score,0.9969133560897668,0.97362739588804,0.98451179234389,0.978939835318562
LYCOS-IDS2017,True,64,3,diag,0.001,False,aic,0.9969133560897668,0.97362739588804,0.98451179234389,0.978939835318562
LYCOS-IDS2017,True,100,1,full,1e-09,True,aic,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,1,full,1e-09,True,accuracy,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,1,full,1e-09,True,f1_score,0.999600551964558,0.996894998190814,0.9968887392814046,0.996891614956437
LYCOS-IDS2017,True,100,3,full,1e-09,False,aic,0.999473454862372,0.9958489541315406,0.9958193682115484,0.9958238898074568
