model_name,accuracy,precision,recall,f1_score,roc_auc,best_hyperparameters
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_f1_score,0.9942801250292372,0.9847319050938617,0.9647217655612804,0.9743076406575831,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-06, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9937485381360437,0.9867149073957832,0.9599928817090561,0.9726215903588017,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9937485381360437,0.9743705936370765,0.9725337040295301,0.9731277158997624,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-2_accuracy,0.9937060111845882,0.9729440166997736,0.9721013466461975,0.9721586290781721,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 2}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_f1_score,0.9937485381360437,0.9743705936370765,0.9725337040295301,0.9731277158997624,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9933232686214889,0.9748371481219024,0.9687453403793173,0.9714130477338648,N/A (Multi),"{'covariance_type': 'tied', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9631929235152779,0.8770917914510191,0.9606146811231357,0.9033673605141402,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_accuracy,0.9926428373982011,0.9572803900041206,0.9651257899639639,0.9610000937715092,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_f1_score,0.9926428373982011,0.9572803900041206,0.9651257899639639,0.9610000937715092,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9926428373982011,0.9572803900041206,0.9651257899639639,0.9610000937715092,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-1_aic,0.9621510132046184,0.8677557901376419,0.9474387363992246,0.890034573392627,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_accuracy,0.9929192625826617,0.9585638711736258,0.9658341373761611,0.9619645551713116,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_f1_score,0.9929192625826617,0.9585638711736258,0.9658341373761611,0.9619645551713116,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9929192625826617,0.9585638711736258,0.9658341373761611,0.9619645551713116,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 1e-06, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_aic,0.9775245061557762,0.9019953375891415,0.9628402750183755,0.925895547340128,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_accuracy,0.9775245061557762,0.9019953375891415,0.9628402750183755,0.925895547340128,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 0.001, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Tune-3_f1_score,0.9775245061557762,0.9019953375891415,0.9628402750183755,0.925895547340128,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 0.001, 'selection_metric': 'f1_score', 'tune_components': True, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_2%_Fixed-3_aic,0.9775245061557762,0.9019953375891415,0.9628402750183755,0.925895547340128,N/A (Multi),"{'covariance_type': 'diag', 'reg_covar': 0.001, 'selection_metric': 'aic', 'tune_components': False, 'n_components': 3}"
Full-Dataset_SupervisedGMM_AttackOnly_4%_Tune-1_aic,0.9969805864466605,0.9930784794261611,0.9774578117428651,0.9849369572911516,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'aic', 'tune_components': True, 'n_components': 1}"
Full-Dataset_SupervisedGMM_AttackOnly_4%_Tune-2_accuracy,0.9977035446214038,0.9892781274004876,0.9839869741271993,0.9865305873984741,N/A (Multi),"{'covariance_type': 'full', 'reg_covar': 1e-09, 'selection_metric': 'accuracy', 'tune_components': True, 'n_components': 2}"
